   613.0     -6.6    813.0      4.4    752.0      7.4    866.0     12.4    301.0      1.4    675.0     30.4    985.0    125.4    381.0    100.4    854.0     69.4    546.0     21.4    475.0     93.4    361.0     -3.6    154.0     33.4
   371.0     10.4    578.0      4.4    385.0     15.4    810.0     36.4    504.0     54.4    631.0     96.4    892.0     70.4    402.0     60.4   1059.0     11.4    632.0      9.4    396.0     49.4    307.0     28.4    409.0     28.4
   711.0    -10.6    530.0      3.4    345.0     29.4    937.0     11.4    635.0     46.4    799.0     21.4   1453.0    -10.6    206.0     55.4    833.0    131.4    591.0      4.4    499.0      2.4    175.0     -3.6    328.0     -1.6
   569.0     22.4    775.0      9.4    527.0     29.4    569.0     71.4    343.0     64.4    517.0     23.4   1307.0     11.4    283.0     -7.6    525.0     84.4    502.0      4.4    424.0    145.4    376.0     69.4    104.0     96.4
   516.0      9.4    673.0     17.4    481.0     72.4   1032.0     19.4    548.0      9.4    588.0     -3.6    682.0     99.4    520.0    140.4    795.0      3.4    387.0     65.4    614.0     49.4    131.0     15.4    156.0     -7.6
   536.0     -3.6    466.0      3.4    714.0     16.4    808.0     -3.6    608.0     13.4    759.0     -2.6   1167.0     -7.6    323.0     38.4    764.0     58.4    495.0     30.4    457.0     15.4    550.0    100.4    243.0     11.4
   504.0     -3.6    583.0     16.4    841.0      6.4    663.0     37.4    401.0     28.4   1077.0     24.4   1354.0    124.4    517.0     -2.6    744.0     76.4    477.0     26.4    389.0    160.4    291.0      4.4    309.0      4.4
   751.0    151.4    632.0      7.4    520.0    105.4    730.0     72.4    597.0     18.4    813.0     89.4   1077.0     -1.6    547.0     15.4    441.0      6.4    298.0     -1.6    426.0     67.4     59.0      0.4    304.0     -1.6
   602.0     72.4    753.0     59.4    635.0     13.4    862.0      4.4    491.0     67.4    937.0    120.4   1131.0     35.4    299.0     74.4    669.0    -10.6    428.0     23.4    371.0     36.4    -18.0     11.4    238.0     12.4
   368.0     24.4   1162.0     49.4    642.0      3.4    699.0     18.4    804.0     95.4    517.0     53.4    840.0     -2.6    345.0     86.4    630.0     79.4    640.0     -1.6    449.0     55.4    105.0     -7.6    257.0     24.4
   907.0     15.4    552.0      4.4    400.0     -0.6    543.0     53.4    878.0     64.4    991.0     -1.6   1114.0     -7.6    386.0      1.4    801.0     59.4    356.0     24.4    346.0     22.4    -22.0    -10.6    276.0    -10.6
   620.0     69.4    946.0     15.4    950.0     14.4    852.0     35.4    898.0     14.4    541.0      9.4   1164.0     25.4    456.0     10.4    577.0     44.4    652.0     -2.6    422.0     16.4      4.0     -6.6     63.0     -0.6
   664.0      1.4    806.0     27.4    523.0     50.4    813.0      7.4    528.0     -3.6    767.0      4.4   1139.0    104.4    510.0     13.4    616.0    150.4    504.0     41.4    540.0      8.4    -21.0     -2.6    136.0     21.4
  1003.0     -9.6    897.0     51.4    891.0     -4.6    734.0     -2.6    866.0     72.4    612.0     31.4   1246.0      2.4    461.0     36.4    509.0      1.4    498.0     -7.6    489.0     77.4    129.0     -3.6    365.0     60.4
   731.0     -1.6   1255.0     25.4    502.0     10.4    807.0      6.4    987.0     99.4   1172.0    167.4    854.0     77.4    374.0     54.4    725.0     12.4    725.0     -5.6    405.0     80.4     -5.0      1.4     82.0    153.4
   867.0     35.4   1104.0      3.4    713.0      3.4    749.0    103.4    798.0     22.4    530.0     72.4   1131.0     24.4    391.0     73.4    429.0     16.4    753.0     80.4    302.0     29.4     54.0     -9.6    139.0     -6.6
   430.0     64.4    924.0     -2.6    721.0      3.4   1286.0     11.4    783.0     37.4    728.0     24.4   1112.0     -7.6    433.0     32.4    461.0     81.4    364.0     57.4    124.0     35.4    -16.0     -8.6    269.0     -8.6
   561.0     40.4    895.0     -8.6    460.0     33.4    924.0     88.4   1039.0     82.4    687.0     45.4   1476.0     -4.6    498.0      0.4    523.0     68.4    630.0    161.4    568.0     73.4    -31.0     -9.6    125.0    143.4
   412.0     14.4    633.0     26.4    593.0     39.4    508.0     26.4   1048.0     23.4    434.0     61.4   1060.0      4.4    609.0     41.4   1011.0    125.4    690.0     61.4    589.0     31.4     85.0    -11.6    447.0     27.4
   679.0     21.4    861.0     -3.6    871.0     58.4    480.0     22.4    603.0    157.4    229.0     32.4   1254.0     -2.6    376.0     45.4    586.0     55.4    630.0     -5.6    306.0      7.4    -17.0     -5.6    283.0      5.4
   862.0     68.4    997.0     39.4    664.0     12.4    699.0     17.4    776.0    113.4    358.0     -5.6   1123.0     -4.6    448.0     34.4    534.0     82.4    643.0     56.4    455.0     22.4      1.0     -9.6    139.0     25.4
   874.0     14.4    651.0     40.4    975.0     17.4    540.0      4.4    867.0     52.4    431.0     -4.6    650.0     87.4    369.0      0.4    765.0     19.4    521.0      4.4    526.0     37.4    -30.0     -6.6    217.0     -0.6
   563.0     46.4    722.0     27.4    690.0     88.4    834.0      6.4    683.0    111.4    206.0     32.4   1066.0     -6.6    495.0     23.4    667.0      5.4    388.0    249.4    409.0    189.4     -5.0     15.4    334.0      5.4
   963.0      9.4    921.0     83.4   1180.0     -9.6    664.0      9.4   1062.0     28.4    890.0     -0.6   1102.0     22.4    462.0     67.4    901.0     11.4    499.0     56.4    339.0      2.4    -17.0     -7.6    157.0     48.4
   587.0     42.4   1146.0     -0.6    726.0     77.4    597.0     36.4    848.0    132.4    788.0     37.4   1156.0     61.4    417.0     58.4    765.0     29.4    523.0    100.4    493.0     -8.6    -35.0      4.4    157.0     -0.6
   399.0     -8.6    820.0      0.4    768.0      4.4    846.0     11.4    747.0      8.4    709.0     -1.6   1341.0      5.4    422.0     72.4    360.0     16.4    345.0     34.4    607.0     49.4     49.0     -0.6    247.0     61.4
   409.0    121.4   1112.0     31.4    730.0    118.4    806.0     68.4   1213.0     90.4    759.0      7.4    929.0     -6.6    649.0      2.4    762.0     -0.6    596.0     -9.6    350.0     29.4     24.0     -0.6     91.0     47.4
   774.0     87.4    889.0     20.4    627.0     37.4    936.0     -6.6    623.0    104.4    825.0      1.4   1006.0      1.4    206.0     96.4    502.0     55.4    544.0    113.4    377.0     -0.6     32.0     -0.6    217.0     16.4
   458.0     61.4    808.0      6.4    806.0     15.4    896.0     21.4    609.0     13.4    702.0     11.4   1079.0     14.4    519.0     -7.6    469.0     36.4    543.0     78.4    229.0    107.4    -21.0     -5.6    173.0     22.4
   456.0     43.4    466.0     15.4    839.0     61.4    897.0     -4.6    601.0     45.4    605.0     43.4    981.0     48.4    587.0      7.4    834.0    111.4    318.0      8.4    297.0     -2.6    -13.0     -3.6    174.0     33.4
  1024.0     53.4   1008.0     29.4    870.0     -2.6    958.0     93.4    599.0    140.4   1371.0     16.4   1092.0     30.4    393.0      1.4    568.0     16.4    801.0     73.4    232.0    114.4     10.0     -2.6    293.0     31.4
   551.0     -3.6    801.0      8.4   1101.0     41.4    542.0     83.4    538.0      2.4    499.0      3.4    941.0     14.4    147.0     19.4    527.0     35.4    519.0     54.4    518.0     17.4    -10.0     -1.6    168.0     -8.6
   793.0     24.4    553.0     42.4    610.0      3.4   1205.0     12.4    773.0     56.4    688.0     36.4   1348.0     49.4    315.0     19.4    670.0     36.4    663.0      3.4    436.0     -1.6     -5.0     -7.6     91.0     -4.6
   689.0     65.4    831.0     -8.6    774.0     -6.6    796.0     83.4    718.0     20.4    574.0     32.4   1627.0      1.4    378.0     75.4    473.0     20.4    923.0     75.4    559.0     32.4    -24.0     -1.6    352.0     -8.6
   738.0     42.4    596.0     17.4    928.0     13.4    618.0     76.4   1006.0    200.4    576.0     14.4   1048.0     41.4    398.0     16.4    422.0     60.4    527.0    142.4    294.0     34.4      4.0      2.4    230.0     -6.6
   849.0     12.4    490.0      5.4    595.0     27.4    727.0      2.4    804.0    142.4    694.0     75.4    871.0     19.4    383.0      8.4    393.0     35.4    665.0     12.4    346.0    109.4     -7.0      0.4    299.0     23.4
   791.0      0.4    818.0      6.4    702.0    105.4    735.0     10.4   1185.0     26.4    909.0      8.4    789.0     20.4    392.0     36.4    509.0     82.4    354.0     -9.6    362.0     11.4    -23.0     -1.6    211.0     50.4
   639.0     29.4    492.0     48.4    673.0      5.4    490.0    107.4    645.0     35.4    777.0    101.4    952.0     14.4    403.0    -13.6    826.0     94.4    663.0     53.4    232.0     14.4     16.0     -2.6    467.0     49.4
   424.0     47.4   1289.0     -6.6    779.0     47.4    865.0     14.4    801.0     29.4    603.0     37.4    961.0     27.4    394.0     14.4    444.0    100.4    854.0    -11.6    242.0      7.4     29.0     53.4    208.0     79.4
   642.0      1.4   1035.0     20.4    793.0     17.4    716.0     76.4    886.0     99.4    717.0      2.4   1001.0      7.4    555.0     40.4    609.0    109.4    325.0     85.4    402.0     49.4    123.0     -2.6    232.0     23.4
  1038.0     17.4    847.0     32.4    565.0    196.4    607.0     22.4    770.0     67.4    698.0     46.4   1354.0     68.4    243.0     28.4    653.0     35.4    900.0     -5.6    327.0     35.4    -24.0     -8.6    228.0     13.4
   656.0     47.4    909.0     -2.6    530.0      4.4    877.0     -5.6   1128.0     66.4    876.0      0.4    612.0     79.4    277.0     39.4    637.0     36.4    470.0     15.4    142.0      1.4    -30.0      1.4    332.0     10.4
   933.0     23.4    626.0      3.4    509.0     -3.6    880.0     46.4    577.0    102.4    538.0     -1.6   1085.0    104.4    388.0     74.4    472.0     25.4    378.0     -0.6    272.0     13.4    -20.0     -0.6    178.0     -1.6
   941.0     13.4    465.0     41.4    933.0     42.4    608.0      3.4    674.0    106.4    862.0     46.4    796.0     83.4    314.0     53.4    320.0      7.4    652.0    167.4    560.0      0.4    -30.0     -8.6    278.0     -6.6
   883.0     -4.6    607.0     -7.6    456.0      9.4    612.0     12.4    664.0    -12.6    662.0      7.4   1228.0     32.4    587.0    104.4    695.0     90.4    652.0     72.4    295.0     13.4     -8.0     -3.6    221.0     -3.6
   867.0     38.4    705.0      8.4    551.0     30.4    990.0      4.4    598.0      4.4    802.0     25.4    998.0     17.4    404.0     19.4    706.0     14.4    459.0     60.4    370.0     27.4     37.0     17.4    321.0     17.4
   692.0      7.4    944.0     -0.6    573.0     16.4    559.0    116.4    774.0     39.4    598.0     37.4    844.0     25.4    276.0      0.4    390.0     49.4    553.0    104.4    625.0     -8.6     40.0     -1.6    232.0     35.4
   695.0     -1.6   1076.0     59.4    621.0     -1.6    719.0     46.4    688.0     97.4    665.0     35.4   1044.0    101.4    428.0     83.4    952.0      8.4    732.0      9.4    265.0     72.4     -5.0     60.4    148.0     12.4
   476.0     22.4    624.0    107.4    631.0     -5.6    654.0     19.4   1309.0     30.4    963.0     22.4   1354.0     62.4    410.0     52.4    707.0     78.4    380.0     30.4    584.0     35.4    -24.0     -7.6     97.0     -4.6
   587.0     20.4    590.0     28.4    938.0     95.4    927.0     76.4    722.0      9.4    935.0     28.4   1024.0     19.4    395.0    103.4    778.0     88.4    495.0     88.4    294.0     76.4     -0.0     -9.6    105.0      8.4
   632.0     11.4    439.0     -3.6    816.0      4.4    884.0     11.4    762.0     23.4    758.0      8.4    994.0      0.4    534.0     10.4    835.0    -11.6    708.0    114.4    582.0     35.4    -25.0      2.4    168.0     83.4
   472.0      0.4    769.0     63.4    878.0     33.4    896.0      0.4    423.0     42.4    673.0     22.4   1126.0     29.4    638.0     22.4    564.0      5.4    551.0     78.4    710.0      2.4    -22.0     -3.6    157.0     -0.6
   643.0      8.4    601.0     19.4    851.0      8.4    911.0     -5.6    443.0     23.4   1060.0     34.4    917.0     46.4    261.0     28.4    398.0     14.4    749.0     13.4    401.0     16.4    -41.0     -9.6    411.0     29.4
   722.0     42.4    738.0     -9.6    750.0     -4.6    630.0     12.4    578.0     18.4    663.0     93.4   1539.0    121.4    484.0     24.4    700.0     33.4    629.0     18.4    354.0      0.4    -34.0     -9.6    188.0     41.4
   550.0     53.4    441.0      2.4    944.0      6.4    903.0     57.4    822.0     19.4    775.0     30.4   1287.0      8.4    277.0     12.4    527.0     23.4    568.0     42.4    646.0     42.4    -21.0     -3.6    299.0     42.4
   603.0     18.4    755.0      9.4    813.0     23.4    652.0     -6.6    567.0     33.4    783.0     33.4   1055.0     49.4    287.0      2.4    448.0     54.4    682.0     99.4    375.0    106.4      6.0     -7.6    198.0    104.4
   558.0      2.4    608.0     46.4    699.0      3.4    858.0     72.4    664.0     76.4    610.0     63.4   1040.0     10.4    348.0     43.4    591.0    137.4    746.0     37.4    393.0     54.4     49.0     -1.6    390.0     34.4
   758.0    107.4    739.0     70.4    593.0     -4.6    598.0     31.4    416.0     21.4    483.0     36.4   1128.0     34.4    274.0     76.4    463.0      7.4    841.0      0.4    373.0     73.4     36.0     -3.6    132.0     51.4
   466.0     80.4    994.0     15.4    636.0    117.4   1008.0      2.4    747.0     41.4    686.0    134.4    977.0      0.4    372.0    115.4    589.0      1.4    569.0     22.4    401.0     79.4     -0.0    -15.6    259.0     15.4
   751.0     33.4    773.0     21.4    840.0     -5.6    854.0      4.4    836.0     86.4    576.0      6.4   1105.0     10.4    386.0     23.4    417.0     87.4    888.0     25.4    332.0     32.4      7.0      7.4    156.0     12.4
   669.0      6.4    886.0     65.4    447.0     40.4    781.0     21.4    847.0     84.4    458.0     73.4   1010.0     -4.6    427.0      5.4    669.0     51.4   1065.0     17.4    251.0     70.4    -30.0     43.4    145.0    148.4
   689.0     18.4    762.0     12.4    543.0     73.4    730.0     19.4    736.0     25.4   1345.0      7.4   1324.0     35.4    297.0     29.4    357.0      5.4    568.0     65.4    452.0     36.4     18.0     -7.6    115.0     32.4
   565.0     32.4    452.0     38.4    716.0     14.4    693.0     -2.6    688.0      0.4    515.0     21.4    929.0     12.4    160.0     58.4    353.0     20.4    570.0      0.4    311.0     80.4    -25.0      9.4    229.0     12.4
   797.0      2.4    568.0    109.4    459.0     56.4   1182.0      1.4    614.0      8.4    429.0     17.4    810.0     20.4    690.0     -6.6    588.0     15.4    581.0     40.4    388.0     27.4    -23.0    -10.6    294.0     43.4
   399.0      4.4    690.0     28.4    815.0     -8.6   1063.0     -1.6    681.0     -8.6    873.0     77.4    953.0     58.4    424.0     24.4    746.0     29.4    815.0     51.4    426.0     34.4    102.0     -3.6    278.0     51.4
   743.0     39.4    392.0     63.4    612.0     12.4    782.0     16.4    689.0     44.4    684.0     62.4    990.0      6.4    228.0     48.4    496.0     72.4    551.0     -7.6    468.0      4.4    -13.0     -4.6    206.0     15.4
   604.0     79.4    879.0     39.4    758.0     25.4    637.0     54.4    708.0     85.4    619.0     34.4    792.0     98.4    369.0    102.4    606.0      0.4    379.0     42.4    227.0     -0.6      2.0     -5.6    239.0     61.4
   839.0    136.4    710.0     -7.6    605.0      8.4    760.0    106.4    631.0      5.4   1230.0     95.4   1059.0     16.4    279.0      4.4    449.0     29.4    910.0     -8.6     19.0     -5.6    151.0     -3.6    324.0     -2.6
   472.0     16.4   1151.0     23.4    649.0     70.4    952.0     74.4    279.0     31.4    861.0     74.4   1253.0     81.4    416.0     17.4    575.0     13.4    580.0    167.4    399.0     25.4     13.0      1.4    167.0    100.4
   277.0     31.4    525.0     27.4    875.0      9.4    635.0     18.4    519.0     25.4    964.0    -12.6    850.0      1.4    417.0     14.4    762.0      0.4    697.0     -6.6    599.0      8.4    -23.0     -4.6    293.0     23.4
   162.0     64.4   1113.0     69.4    748.0     -9.6    941.0     12.4    679.0     -2.6    523.0      4.4   1238.0      0.4    299.0     93.4    382.0     -3.6    356.0      2.4    247.0    110.4    -28.0     -3.6    142.0     80.4
   347.0     13.4    839.0    178.4    816.0     13.4    629.0     11.4    786.0     13.4    820.0     16.4   1063.0     14.4    557.0      4.4    586.0     72.4    735.0    137.4    364.0     40.4    -29.0    -11.6    442.0     -8.6
   434.0     -0.6    866.0     51.4    913.0      0.4    979.0     92.4    477.0     62.4    820.0      9.4   1124.0    104.4    465.0      8.4    300.0     44.4    695.0     -2.6    442.0     18.4     78.0      1.4    242.0     38.4
   323.0      0.4    780.0     -0.6   1177.0     -0.6   1095.0     36.4    548.0    -11.6    621.0     23.4     83.0     -9.6    429.0     72.4    680.0     12.4    576.0     38.4    365.0     20.4     -0.0     43.4    322.0     39.4
   538.0     30.4    674.0      9.4    674.0      8.4    639.0     88.4    467.0     64.4    592.0      9.4      4.0     -6.6    318.0      0.4    556.0     47.4    499.0     84.4    504.0     -3.6     22.0     -3.6    162.0      4.4
   480.0     32.4    655.0     22.4    765.0      2.4   1096.0     13.4    369.0     25.4    954.0     28.4     20.0     -7.6    408.0     17.4    533.0     34.4    520.0     10.4    556.0     99.4     47.0     -4.6    144.0    -10.6
   241.0     28.4    455.0     -1.6    604.0     -2.6    691.0     23.4    435.0     24.4    697.0      7.4     74.0      3.4    443.0     27.4    488.0     30.4    506.0     63.4    247.0     41.4     31.0     -6.6    202.0      7.4
   -35.0     -7.6    798.0     48.4    724.0     85.4    677.0     -1.6    412.0     30.4    952.0     -9.6    -25.0    -13.6    386.0     -3.6    750.0     51.4    651.0     65.4    448.0      5.4     53.0     -6.6    286.0     18.4
    34.0     -7.6    627.0     52.4    699.0     -0.6    547.0    102.4    552.0     16.4   1165.0     -4.6     18.0     -0.6    398.0     78.4    462.0     12.4    484.0    154.4    416.0     18.4    -14.0      1.4    149.0      8.4
   -28.0      9.4    837.0      9.4    670.0      8.4   1185.0     28.4    622.0     17.4    605.0     37.4      2.0     -3.6    289.0     80.4    883.0     12.4    599.0     80.4    383.0      5.4    -28.0     -9.6    205.0     86.4
     2.0     30.4    518.0     21.4    570.0     32.4   1001.0     48.4    898.0     35.4    980.0     32.4     10.0     -1.6    502.0     25.4    550.0     70.4    610.0     63.4    280.0     26.4    -20.0      0.4    105.0     -0.6
    30.0      3.4    886.0      8.4   1170.0      1.4    731.0     39.4    889.0     18.4    803.0     48.4     48.0     21.4    471.0     70.4    564.0     38.4    410.0     85.4    540.0     48.4    -12.0      2.4    267.0     -0.6
   -35.0      3.4    580.0      4.4    550.0     10.4   1088.0     59.4    459.0     -7.6    980.0     59.4    -10.0     -4.6    382.0     59.4    721.0    150.4    477.0     40.4    378.0     27.4     50.0     -1.6     84.0    -11.6
    48.0      0.4    455.0      2.4    582.0     21.4    743.0      7.4    670.0     46.4    978.0      8.4     -1.0      4.4    242.0     -0.6    792.0     84.4    736.0     13.4    216.0     25.4      7.0    -12.6    207.0     11.4
    17.0     -8.6    532.0     28.4    550.0     33.4    972.0     12.4    688.0     24.4   1335.0     -8.6     50.0     -5.6    158.0      1.4    450.0     22.4    594.0    -22.6    534.0     96.4    -35.0     -4.6    354.0     -4.6
     1.0     -5.6   1186.0    122.4    593.0     33.4   1173.0     34.4    289.0     57.4    906.0     25.4    -36.0     -0.6    298.0     58.4    688.0     39.4    779.0     -9.6    151.0     32.4      4.0     -5.6    281.0     16.4
    -0.0     -3.6    854.0    -13.6   1009.0     -4.6    501.0      2.4    566.0     -3.6    652.0      7.4    -28.0     21.4    378.0     28.4    656.0     29.4    555.0     77.4    499.0     -6.6    -37.0      3.4    210.0      8.4
   -30.0     -3.6    844.0     23.4    458.0     16.4    552.0     46.4    588.0     17.4    811.0     -3.6    -24.0      2.4    317.0     -7.6    609.0     65.4    415.0     30.4    304.0      2.4      6.0      8.4    124.0     29.4
   -27.0     -1.6    990.0    100.4    230.0     -9.6    741.0     34.4    720.0     93.4    776.0     26.4    -23.0      3.4    353.0     24.4    451.0     40.4    360.0     20.4    454.0     32.4    -23.0     -6.6    200.0     49.4
    16.0     -1.6    906.0     -2.6    124.0     28.4    638.0    -10.6    713.0     11.4    750.0     77.4    -29.0     -9.6    453.0    -11.6    478.0     38.4    641.0     30.4    440.0     31.4     34.0     -1.6    204.0     21.4
   -31.0     -1.6    621.0     -7.6    -26.0     -0.6    813.0     57.4    656.0     27.4   1099.0     14.4     19.0     11.4    228.0     -8.6    588.0     -8.6    532.0     22.4    458.0     10.4    -23.0     -0.6    271.0     31.4
   -18.0     -1.6    729.0     22.4     -2.0      1.4    378.0     22.4    512.0     -2.6    740.0      0.4    -16.0      1.4    290.0     56.4    681.0     17.4    526.0     15.4    373.0      3.4    -17.0     -7.6    126.0     -7.6
   -26.0     -3.6    611.0     85.4     -2.0     -3.6    442.0     19.4    784.0     -2.6    544.0     42.4     -9.0     -3.6    448.0     46.4    413.0     10.4    394.0     10.4    278.0     24.4    -17.0     -9.6    189.0     38.4
   -33.0     37.4    670.0     50.4     -9.0     22.4    736.0      5.4    516.0    123.4    709.0     71.4    -27.0     23.4    376.0     57.4    427.0      7.4    401.0     32.4    361.0     23.4    -14.0     -2.6    262.0     24.4
    38.0     -2.6    646.0     31.4    -26.0     -5.6    797.0     68.4    697.0     57.4    530.0     -4.6      3.0      7.4    427.0     -5.6    681.0     -6.6    842.0      5.4    565.0     77.4    -30.0     -9.6    170.0     -2.6
   -19.0     -6.6    764.0      0.4    -20.0    -12.6    613.0     77.4    380.0     -2.6    822.0      2.4    -33.0     -6.6    302.0     31.4    742.0     44.4    759.0     22.4    471.0     77.4      6.0     -7.6    304.0     -0.6
   -16.0      5.4    908.0     50.4     -1.0    -11.6    670.0    127.4    645.0      2.4    804.0     34.4     26.0     -7.6    317.0     -6.6    693.0     62.4    568.0     43.4    417.0    102.4     -6.0     -0.6     90.0     16.4
   -28.0      2.4    702.0     -0.6     10.0     -6.6   1351.0     26.4    596.0     52.4    534.0    139.4    -38.0     29.4    456.0     79.4    600.0     19.4    824.0     79.4    359.0     79.4    -29.0     -0.6    275.0     31.4
    -7.0     14.4   1284.0     62.4    -22.0      7.4    983.0     43.4    507.0     12.4    539.0      7.4     46.0      0.4    458.0     88.4    713.0      8.4    357.0     23.4    312.0     90.4     72.0     10.4    127.0     -3.6
   -15.0      0.4    785.0     -2.6    -21.0     -6.6    808.0    104.4    523.0     -3.6    889.0     25.4    -15.0     30.4    338.0      2.4    532.0     64.4    517.0     82.4    423.0     24.4    -30.0     -2.6    115.0      1.4
    -8.0     35.4    490.0     10.4    -22.0     11.4    669.0     13.4    435.0      2.4    530.0     11.4    -10.0     -9.6    354.0     25.4    472.0    112.4    694.0     27.4    207.0     26.4    -24.0     -8.6    328.0      9.4
   -16.0     -1.6    724.0    -11.6     23.0      2.4    892.0     38.4    515.0     29.4    682.0      5.4      3.0     -7.6    592.0     73.4    584.0     31.4    390.0      7.4    671.0     21.4    -30.0     15.4     73.0     27.4
    12.0    -12.6    174.0     -6.6     18.0     -9.6    490.0     -1.6    542.0     70.4    593.0      5.4     -0.0     -8.6    424.0     32.4    628.0     12.4    399.0     31.4    288.0     42.4     -9.0     -2.6    223.0     -3.6
   -25.0     -0.6     14.0     -9.6    -23.0     -4.6    612.0      3.4    449.0     32.4    413.0     69.4     77.0      3.4    525.0     12.4    325.0    136.4    585.0     24.4    171.0     21.4    -10.0     -2.6    264.0     -1.6
   -14.0     24.4    -39.0      2.4    118.0     -8.6    716.0     29.4    461.0     13.4    655.0     32.4    -28.0     51.4    401.0     17.4    510.0     47.4    726.0     83.4    404.0     30.4     -4.0     -4.6    155.0    147.4
   -32.0     -1.6    -31.0      2.4    -26.0     70.4    663.0     39.4    494.0     42.4    753.0     43.4    -27.0      0.4    384.0     48.4    402.0     25.4    714.0     93.4    177.0     -2.6    -33.0     -1.6    172.0     -7.6
    41.0      3.4    -25.0     -0.6     -9.0     -4.6    625.0     27.4    442.0     79.4    714.0     79.4     95.0     -7.6    518.0     66.4    603.0     -5.6    353.0     46.4    441.0     36.4     -8.0     -1.6     66.0      9.4
   -26.0     -5.6     40.0      5.4    -26.0     -3.6    760.0      4.4    645.0      6.4    462.0     51.4    -17.0     -4.6    389.0     43.4    738.0     -0.6    591.0     54.4    241.0     -6.6     47.0     21.4    132.0     16.4
    11.0     -2.6    -32.0     -3.6    -23.0      4.4    884.0     63.4    809.0     76.4    556.0      4.4     22.0     -9.6    470.0     28.4    521.0     45.4    799.0     66.4    427.0     35.4     23.0     -5.6    356.0     86.4
   -27.0      4.4    -15.0     -2.6    -16.0      1.4    651.0     81.4    487.0     12.4    618.0     -0.6     15.0     -2.6    208.0     45.4    642.0    147.4    588.0    136.4    329.0     44.4    -10.0     -1.6    366.0     51.4
   115.0     -5.6     47.0     -9.6     71.0      2.4    822.0      0.4    517.0     11.4    226.0     45.4      6.0     -4.6    610.0     -4.6    593.0    108.4    536.0     -7.6    422.0     47.4      9.0      0.4    284.0     33.4
   -23.0     -5.6     -7.0     -8.6     -3.0     42.4    595.0     49.4    721.0     21.4   1413.0     46.4    -16.0      0.4    512.0     93.4    474.0     62.4    587.0     18.4    355.0      9.4     79.0     10.4    227.0      7.4
   -15.0     -4.6    -23.0     -8.6    -15.0      5.4    912.0     32.4    655.0     40.4    836.0     -6.6    -35.0     -4.6    456.0     60.4    542.0     -5.6    691.0    120.4    360.0     11.4     97.0     -2.6    131.0    -10.6
    10.0     -3.6    -28.0     -9.6     57.0     -3.6    727.0      5.4    477.0     20.4   1110.0      8.4    -22.0     -0.6    555.0     29.4    658.0     -1.6    822.0     11.4    401.0     20.4    -32.0      1.4    368.0     91.4
   -32.0     -3.6     16.0     -3.6    -30.0     -5.6    936.0     -0.6    574.0     27.4    652.0     82.4    -19.0      8.4    356.0    104.4    491.0     -0.6    891.0     -5.6    281.0      4.4    -20.0      1.4     83.0     -2.6
    57.0     12.4     46.0      3.4     80.0     -1.6    872.0      5.4   1065.0    126.4    823.0     16.4     -0.0     -2.6    316.0      1.4    563.0     -1.6    768.0     -9.6    170.0     -2.6    -26.0     -8.6    248.0     49.4
     7.0      1.4    -11.0     -0.6    -31.0     -3.6    818.0     -3.6    497.0     41.4    608.0     19.4    -15.0     -3.6    349.0     -9.6    825.0     43.4    582.0     18.4    385.0      8.4    -18.0     -5.6    126.0     22.4
    -4.0     -2.6     -9.0     -5.6    -22.0      9.4    645.0     19.4    594.0     76.4    538.0    107.4    -33.0     16.4    286.0     10.4    475.0     21.4    608.0     11.4    146.0     -4.6     14.0     -3.6    182.0     36.4
    15.0     -9.6    -23.0     -3.6    -17.0     -6.6    686.0      5.4    843.0     51.4    630.0     69.4     18.0     11.4    377.0     20.4    469.0     32.4    407.0     19.4    535.0      3.4    -34.0     -2.6    339.0     -9.6
    -6.0      0.4     -7.0     -2.6     24.0     -0.6    793.0     20.4    509.0     -0.6    603.0     20.4     48.0      5.4    517.0    120.4    406.0      6.4    436.0    122.4    287.0    102.4     -4.0     -3.6    136.0      5.4
   -15.0     -1.6     21.0      6.4     19.0     -7.6    680.0     40.4    866.0     70.4    704.0     23.4    170.0      1.4    220.0     14.4    710.0     94.4    734.0     93.4    626.0     45.4     14.0     -0.6    265.0     16.4
   -22.0     -5.6    -34.0     -4.6    -25.0      1.4    553.0     -1.6    886.0     65.4    560.0     29.4    -32.0      2.4    282.0     -7.6    373.0     28.4    784.0     98.4    478.0     39.4     -1.0     -1.6    261.0    -11.6
   -32.0     20.4    -24.0     15.4     22.0     -2.6    637.0      3.4    896.0     23.4    608.0     61.4     13.0      0.4    209.0     14.4    688.0     10.4    931.0     25.4    484.0     99.4     41.0     -7.6    238.0     41.4
    27.0     -3.6    -33.0      1.4     -3.0     -4.6    617.0     93.4    480.0      4.4    800.0     -6.6    -24.0     -0.6    439.0      6.4    476.0     18.4    343.0     28.4    619.0     57.4     17.0     -1.6    321.0     38.4
    -5.0     82.4    -19.0     -0.6    -33.0      5.4    602.0     26.4    668.0     31.4    473.0      1.4     14.0     51.4    441.0     -2.6    562.0     43.4    452.0    180.4    411.0     78.4     -1.0     12.4    136.0     72.4
   -30.0      1.4     25.0      8.4      9.0     -7.6    869.0     -4.6    565.0     90.4    762.0     16.4    -18.0     -0.6    333.0     -1.6    617.0     24.4    881.0    176.4    296.0     -1.6     46.0     -0.6    163.0     65.4
